instrument,wavelength_um,normalized_flux,median_flux_mjy
NIRISS_SOSS,2.613543940964082,0.533229889551626,0.03520859384685844
NIRISS_SOSS,2.6125528270799854,0.5288263628721992,0.03491783373496728
NIRISS_SOSS,2.6115617120872505,0.5371882675045329,0.035469961268991226
NIRISS_SOSS,2.6105705960941905,0.5358749495353079,0.03538324430155134
NIRISS_SOSS,2.609579479208665,0.5071778682656295,0.03348840701127117
NIRISS_SOSS,2.608588361538084,0.5125649997051455,0.033844113483414075
NIRISS_SOSS,2.6075972431894043,0.5402214197318587,0.0356702370354855
NIRISS_SOSS,2.606606124269135,0.5359155207046801,0.03538592317205786
NIRISS_SOSS,2.605615004883335,0.5093620885150159,0.033632628715904785
NIRISS_SOSS,2.6046238851376162,0.5335351655246614,0.03522875088973323
NIRISS_SOSS,2.6036327651371427,0.5379255240220475,0.03551864152078272
NIRISS_SOSS,2.602641644986632,0.5350044714311966,0.03532576757224419
NIRISS_SOSS,2.601650524790356,0.5376668162989682,0.035501559329170006
NIRISS_SOSS,2.6006594046521423,0.5390731673574626,0.035594419171040954
NIRISS_SOSS,2.5996682846753747,0.5366509445094427,0.03543448241180523
NIRISS_SOSS,2.5986771649629943,0.5343352842864659,0.03528158186763905
NIRISS_SOSS,2.597686045617498,0.5310579350196353,0.03506518203430044
NIRISS_SOSS,2.5966949267409447,0.5341703261869487,0.03527068986244306
NIRISS_SOSS,2.5957038084349513,0.5316524252567576,0.03510443558275092
